customer_id,customer_name,contact_no,email,state,city,postal_code,total_purchases
customer_104057,Wayne Morgan,35481822333,lowevincent@example.net,Alabama,Johnsonchester,59380,7960
customer_104058,Rebecca Black,98081561037,kimcrystal@example.net,Pennsylvania,Johnstad,97844,2828
customer_104059,Cheryl Burch,72436253476,johnboyd@example.org,Hawaii,Port Alexanderbury,9173,5161
customer_104060,Michelle Sims,37525828966,osullivan@example.com,Mississippi,Gabrielhaven,26673,4706
customer_104061,Jessica Wagner,59265624527,andersonbenjamin@example.net,Illinois,Port Johnville,53489,4396
customer_104062,Jaime Moore DVM,61953957082,williamsjason@example.org,Mississippi,Danaview,53243,3793
customer_104063,Robert Morgan,61766092500,yevans@example.org,Nebraska,South Deborah,72075,8064
customer_104064,Brian Colon,95068762002,christywhite@example.net,Arizona,Danielview,23077,6538
customer_104065,Harold Jensen,10086512262,james82@example.org,New Jersey,South Paige,58200,8527
customer_104066,Joseph Wallace,96381922762,walkerlisa@example.com,Missouri,East Phillipmouth,17623,7371
customer_104067,Christopher Garcia,72380763514,brandyfuentes@example.net,Montana,North Yolandaburgh,38192,3079
customer_104068,Lisa Jackson,21054737917,tsmith@example.com,Oregon,Randallfort,70256,5165
customer_104069,Susan Armstrong,14108813984,mortiz@example.com,North Carolina,Mcdonaldstad,88575,8043
customer_104070,Micheal Davies,29492959975,brianhurst@example.com,Nebraska,Nancytown,23571,7022
customer_104071,Melvin Hall,31286676271,merediththomas@example.org,Georgia,North Jasonton,2407,6539
customer_104072,Sean Pham,78282845856,valerie64@example.com,South Dakota,Port Christine,37518,5371
customer_104073,Eric James,10857736367,mstephens@example.com,Iowa,Port Stacy,58284,2304
customer_104074,Christina Moore,59055756905,kirstenwilliams@example.com,Hawaii,West James,92245,8370
customer_104075,Michelle Price,71244575855,bobbygarcia@example.com,Alaska,Thomaston,90317,4821
customer_104076,Ronald Trevino,93410947535,reeddonna@example.com,Pennsylvania,East Juanton,74709,613
customer_104077,Patricia Benitez,30849029351,jacqueline35@example.com,Montana,Amandashire,11245,6588
customer_104078,Elizabeth Graham,29072002057,nicholskatherine@example.com,Ohio,Mendozaborough,67959,3432
customer_104079,Christine Schultz,47044070630,amyyoung@example.org,Kentucky,South Janicetown,8413,9892
customer_104080,Patricia Flores,12583119105,alvarezsusan@example.com,Utah,Nathanview,49612,3438
customer_104081,Paul Logan,24521832594,aaronweaver@example.net,Utah,Nguyenton,56903,147
customer_104082,Destiny Levine,11010407613,rpalmer@example.com,Michigan,South Barbara,31428,7620
customer_104083,Bradley Davis,36237266761,qjones@example.com,North Carolina,New Gabriel,83581,6145
customer_104084,Courtney Pope,75203155621,katherine04@example.org,Iowa,East Sean,39744,3729
customer_104085,Justin Hayes,60238081606,mark71@example.com,Louisiana,South Laurenton,77555,7676
customer_104086,Michael Hubbard,13699167683,lopezrobert@example.org,Maine,Johnside,34155,5162
customer_104087,Steven Hubbard,95229688408,william15@example.org,Oklahoma,East Richardville,45453,8851
customer_104088,Jennifer Cooper,37712355631,boltonwendy@example.com,Utah,New Janice,3302,9349
customer_104089,Rebecca Martinez,67970303258,sross@example.com,Colorado,South Julie,11708,1552
customer_104090,Keith Rodriguez,93420503749,ajacobson@example.org,Tennessee,Carneybury,60672,7476
customer_104091,Nancy Reed,47839546441,brichards@example.net,Idaho,Lake Laurie,52245,6943
customer_104092,David Frank,30664457349,henrycurtis@example.net,Missouri,New Kimberly,93027,913
customer_104093,Katelyn Hawkins,21915493478,sellerssue@example.org,Pennsylvania,Meyersburgh,92953,188
customer_104094,John Baker,33215612892,umartin@example.com,Alaska,Lake Anthony,74881,3982
customer_104095,Kelly Freeman,76647262882,lucasshelby@example.net,Idaho,Matthewland,8755,1459
customer_104096,Christina Hernandez,52897596248,carpenterashley@example.org,Pennsylvania,Albertland,91145,2930
customer_104097,Christopher Hoover,58517677893,nicholaskelly@example.org,Minnesota,East Russellbury,2981,2310
customer_104098,Andrew Smith,16106538702,colleenknight@example.org,Missouri,New Erikaville,51007,6226
customer_104099,Kelly Burton,33237465099,tlevine@example.com,Arkansas,Craigchester,43301,9788
customer_104100,Jerry Meyers,15501999890,kristen87@example.net,Ohio,Charlestown,30205,4259
customer_104101,Sierra Flores,31450597158,coreyfarrell@example.org,Alabama,Amyton,81406,1782
customer_104102,Mark Reid,98964256076,msmith@example.net,Massachusetts,Lopezport,99312,536
customer_104103,Nathan Howard,89811738526,kathleen64@example.net,Colorado,South Lisa,25544,9218
customer_104104,Kevin Elliott,86809449756,jensenkevin@example.net,Washington,West Kathleenton,83492,6868
customer_104105,Stephanie Herrera,11896982396,steven12@example.com,North Dakota,South Seanbury,28441,7968
customer_104106,Michael Carr,35178798149,johngarcia@example.org,Utah,New Kevinberg,63528,8523
customer_104107,Nicole Marshall,14003476356,amber25@example.net,Illinois,New Amberfort,55459,4964
customer_104108,Jessica Guerrero,29774853952,pclark@example.net,Oklahoma,West Jeremy,54717,929
customer_104109,Katie Johnson,87994583767,michaelruiz@example.net,Montana,East Steven,48856,1796
customer_104110,Rebecca Hanna,21308251009,jesus91@example.net,North Carolina,Lake Cynthiafurt,64576,1565
customer_104111,Crystal Lopez,89331522037,hannahjones@example.net,Wyoming,Dennisside,36508,2149
customer_104112,Mrs. Brittany Sheppard DDS,58914575903,richardwebster@example.net,West Virginia,South Timothyberg,66042,4678
customer_104113,Jacob Davis,34853284480,smithnicholas@example.net,Ohio,West Michaelton,89853,9103
customer_104114,Christina Harrison,39435848337,hamiltonsara@example.org,North Dakota,Matthewchester,17994,6853
customer_104115,Jerome Fletcher,45757980231,campbelljames@example.org,South Carolina,South Karenview,14030,3829
customer_104116,Logan Ware,53030276307,christopherhunter@example.org,Indiana,Elizabethtown,7420,716
customer_104117,Gregory Porter,68007873886,james71@example.com,Oregon,Kimberlyfurt,25081,1164
customer_104118,Alexis Butler,81788283154,trogers@example.org,Illinois,South Michael,45224,7883
customer_104119,Robert Mccarty,13432977651,debra03@example.com,Connecticut,Josephhaven,73252,4079
customer_104120,David Ward,31995171475,jason63@example.com,Tennessee,South Danaborough,859,9382
customer_104121,Dustin Perkins,56872626331,richardduncan@example.com,Kansas,North Rachelfort,95472,614
customer_104122,Eric Clark,67449522232,sandersjasmine@example.net,Texas,South Evelynbury,83761,4235
customer_104123,Robert Brown,75355770296,esmith@example.com,Pennsylvania,Port Julie,9356,4805
customer_104124,Joseph Jackson,50152772226,cheyenne49@example.org,New Jersey,Lake Judithbury,62569,9784
customer_104125,Michael Larsen MD,26297260441,livingstonkrista@example.com,North Dakota,East Regina,32308,134
customer_104126,Elizabeth Lucas,95096613084,mark93@example.com,Arkansas,Lake Edward,92399,104
customer_104127,Christy Flores,73470362361,qbutler@example.com,Georgia,South Crystalfort,29588,7539
customer_104128,Katie Dixon,72545894515,heatherfox@example.net,Massachusetts,Nguyenview,89613,3816
customer_104129,Edward Larsen,73632107521,rhonda99@example.com,Indiana,South Lorraineview,43418,8648
customer_104130,Joanne Callahan,54008685190,garnerann@example.com,Idaho,Kimton,60830,6497
customer_104131,Curtis Delgado,51838348503,tmora@example.net,Georgia,Port Shaneview,45310,9726
customer_104132,Melinda Clark,65359570422,lunaalexandra@example.com,South Dakota,West Ronaldhaven,978,9147
customer_104133,Robert Mata,31803594745,dillonmartin@example.org,Alabama,Harveybury,81816,4245
customer_104134,Cheryl Walters,58177994176,prestonjason@example.com,Delaware,Rebeccaburgh,92880,8096
customer_104135,Jeremy Fuller,75636714284,sean38@example.net,Idaho,North Elizabeth,51224,3693
customer_104136,Ivan Miller,96390583480,ychapman@example.net,Ohio,Port Vincentmouth,22906,7033
customer_104137,Lisa Durham,36470600022,brianmelton@example.org,Washington,Jessemouth,88130,1017
customer_104138,Samantha Garcia,57321075415,christinerivera@example.com,Alabama,East Anthonyfurt,59169,6917
customer_104139,Benjamin Smith,70408250545,davidblack@example.com,Maine,Christianton,93674,4234
customer_104140,Felicia Martin,59388343634,boylemelvin@example.net,Ohio,West Dominicmouth,5527,5216
customer_104141,Keith Hill,52357390072,fshah@example.net,Minnesota,Port Autumn,94681,8287
customer_104142,Tamara Diaz,26082156947,katherine96@example.com,Wyoming,Mercedesview,95078,1944
customer_104143,Jacob Bowman,83662267604,bdiaz@example.com,New Mexico,South Davidmouth,38073,8732
customer_104144,Melissa Reed,92209022083,hollowayalexander@example.net,New Hampshire,Ericberg,8177,3683
customer_104145,Lisa Smith,37044352609,tcampbell@example.org,West Virginia,West Michaelmouth,39244,5202
customer_104146,Nicole Schultz,25430436568,ovilla@example.com,Nebraska,Juarezville,20043,6578
customer_104147,Jessica Harper,29295969460,kingnicole@example.net,Kansas,New Richardtown,67933,5030
customer_104148,Terri Mitchell,10420938365,jeremiah20@example.com,Oklahoma,Harmonfurt,56322,9449
customer_104149,Ashley Murillo DDS,65856321595,joshuadawson@example.com,New Mexico,South Dianehaven,59279,2438
customer_104150,Robert Reyes,92035700007,russellheather@example.net,Idaho,Lisaberg,30621,938
customer_104151,Aaron Jordan,89143038599,tammy50@example.com,Vermont,Barbaratown,5973,2861
customer_104152,Melissa Hopkins,68651834426,sfisher@example.net,Georgia,East Nicole,6655,7717
customer_104153,John Ferguson,91940614029,mherring@example.net,Montana,Kingmouth,9833,3513
customer_104154,Natasha Ferguson,17288435730,parrishcaitlin@example.net,Iowa,West Rebecca,21129,6044
customer_104155,Robert Moore,57550908654,parkermichael@example.org,Utah,Danielland,99840,2289
customer_104156,Joe Parker,26704940946,rasmussenkenneth@example.org,Minnesota,Marshallfort,97151,8377
customer_104157,Chris Johnson,34127405619,ibarraashley@example.com,New Jersey,East Joshuamouth,20559,4686
customer_104158,Laura Smith,76741209726,ryan90@example.org,Arkansas,West Travischester,22043,1354
customer_104159,Cheryl Miller,45212345248,gking@example.org,Oklahoma,South Rachel,18806,2695
customer_104160,Jessica Goodman,91398416110,fmoore@example.com,Nevada,West Carla,6152,1948
customer_104161,Barbara Edwards,30266108076,jennifercabrera@example.org,Colorado,South Michaelport,53597,372
customer_104162,Zachary Ramsey,95023609381,gmurray@example.org,Montana,Evelynfurt,89330,1416
customer_104163,Casey Russell,43008465434,joselee@example.org,Mississippi,Hannahshire,47036,1482
customer_104164,Ryan Bautista,67088744095,vanessahughes@example.net,South Carolina,Jayfort,36867,138
customer_104165,Rachel Bentley,73074287582,andrea20@example.net,Kentucky,Walkerchester,99781,8527
customer_104166,Michelle Allen,50815554829,cwilliams@example.com,New Hampshire,Lake Lauraton,54761,3983
customer_104167,Jocelyn Norman,51193588012,mmorrison@example.com,Kansas,Gambletown,16396,2654
customer_104168,Sarah White,98605537045,iwright@example.com,Arizona,East David,60226,5738
customer_104169,Kelly White,97551293311,reginald03@example.com,Kentucky,North Ryan,84053,1281
customer_104170,Shirley Hernandez,31967816658,obeard@example.com,Connecticut,Alexanderstad,28918,3779
customer_104171,David Jackson,42586689294,mckayjudith@example.org,Mississippi,Johnshire,42482,1291
customer_104172,Connor Branch,66835242562,yedwards@example.net,Alabama,Lake Chad,8872,7388
customer_104173,Gerald Franco,61255380007,davidjohnson@example.net,Oregon,West Stephenstad,97612,6466
customer_104174,Haley Torres,95715897780,brownryan@example.com,Missouri,New John,78286,2426
customer_104175,Charlotte Cortez,17212653940,bsutton@example.com,Wisconsin,West Kimberlyton,68401,5380
customer_104176,Christopher Allen,79340580408,emartin@example.org,West Virginia,Jordanland,56325,1936
customer_104177,Christian Carter,19852450004,courtney85@example.org,New Jersey,Lake Christina,40634,7914
customer_104178,John Martin,53983949887,kayla49@example.org,Illinois,Timfurt,16343,8827
customer_104179,John Craig,26114107978,gibsonandrew@example.org,California,Christinafort,69505,847
customer_104180,John Richards,46800538865,harveyelizabeth@example.net,Florida,Port Hector,20194,5251
customer_104181,Brian Morgan,39177278032,sharon73@example.com,Illinois,Port Jennymouth,13907,1911
customer_104182,John Jones,72463587675,oalexander@example.org,Georgia,Gamblehaven,9951,7233
customer_104183,Victor Dean,47891679362,susan69@example.com,New Mexico,Jefferystad,76091,7258
customer_104184,Monica Cameron,86829911686,mikaylastewart@example.org,Alaska,Richardsonstad,49288,2442
customer_104185,Melissa Hawkins,56153830376,swebb@example.org,Washington,Emilyfurt,15688,4913
customer_104186,Angela Chavez,33337695957,priscilla04@example.com,Hawaii,New Elizabethstad,23271,7762
customer_104187,Benjamin Barker,62083607173,adamsmichael@example.com,Arkansas,North Nathanside,13791,3711
customer_104188,Julie Rogers,75545509740,hcunningham@example.com,Florida,Whitakerfurt,65598,328
customer_104189,Matthew Green,55268251631,jfuentes@example.com,Maryland,Wilsonmouth,24019,5369
customer_104190,John Griffith,65559946582,jlong@example.net,Pennsylvania,East Frederick,66377,3597
customer_104191,Natalie Castillo,84858510909,frenchparker@example.org,Alaska,Johnsonshire,91356,8249
customer_104192,Kelly Conley,45375433425,pamela16@example.net,North Carolina,South Gregoryton,36238,193
customer_104193,Amy Harvey,15594375548,jamie39@example.org,Minnesota,New Christopherfort,36590,1846
customer_104194,Kelly Martinez,96292012861,vanessa07@example.com,Kentucky,South Patricia,58910,9840
customer_104195,Allison Mitchell,91183231870,brandon29@example.net,Alaska,New Josephmouth,19526,2464
customer_104196,Derrick West,28097736888,cbell@example.org,Minnesota,West Omarchester,61819,3288
customer_104197,Tommy Dixon,56449354637,clarkjonathan@example.com,New York,Jacksonchester,44122,7686
customer_104198,James Turner,76242245310,zgibbs@example.net,Missouri,Sosaberg,86520,7746
customer_104199,Leah Duffy,28984913093,katie12@example.org,Oklahoma,Lake Jamesland,6180,4731
customer_104200,Christopher Brown,76870352965,etorres@example.com,Oregon,South Davidmouth,94386,4504
customer_104201,Samuel Smith,32302802089,charles98@example.net,Georgia,New Davidfurt,12173,6049
customer_104202,Sarah Holloway,94749339921,danielwilliams@example.org,Virginia,West Brooke,51849,4336
customer_104203,Kimberly Farrell,95043892586,johnsonmark@example.com,South Carolina,Vanessabury,35780,7836
customer_104204,Andrew Mack,85027576448,margaret48@example.com,New York,North Brian,78882,2514
customer_104205,Katherine Bentley,87770450185,dannymcdonald@example.org,Washington,Port Lisa,48919,2303
customer_104206,James Mullen,63477438969,simscharles@example.net,Missouri,Port Donald,29526,6622
customer_104207,Stacey Harris,40691162022,moonnancy@example.com,North Carolina,Cameronmouth,43004,8775
customer_104208,Noah Phillips,27983582899,beckermatthew@example.com,Vermont,Zacharyfurt,93188,6031
customer_104209,Tony Terry,82394746357,antonio11@example.com,Virginia,Brownborough,42412,4943
customer_104210,Sherri Grimes,73584344189,williamspatricia@example.com,Maine,Kyleside,84186,5052
customer_104211,Kaitlyn Boyd,27443654722,lfrederick@example.net,Montana,West Cody,98073,4805
customer_104212,Jennifer Horn,74825314414,uwebb@example.net,Vermont,Jorgestad,74092,7070
customer_104213,Jesus Lee,54542378621,kathyjenkins@example.org,Ohio,West Bernard,71589,2920
customer_104214,Michael Mejia,40130234614,seth46@example.net,Hawaii,Carlosview,22746,3861
customer_104215,Danielle Salas,15352082937,janetmendez@example.net,Wyoming,East Wesleymouth,55542,7088
customer_104216,Dr. Joseph Dennis,71792099194,sbean@example.org,Missouri,New Johnfort,61836,448
customer_104217,Mason Williams,18613780937,perrymario@example.com,Connecticut,Christopherton,78833,5249
customer_104218,Melissa Strong,15781956704,maldonadotravis@example.net,New Jersey,Dawnhaven,76335,5483
customer_104219,Ashley Thompson,35802786776,rachelaguilar@example.com,Washington,West Jason,58881,1918
customer_104220,Mr. Donald Doyle,70848564404,kathleen11@example.com,South Carolina,South Catherineburgh,86114,6986
customer_104221,Jennifer Flores,88670969429,jacob22@example.org,Georgia,Lake Traceyshire,72334,2142
customer_104222,Samantha Ross,42219701521,patricia16@example.org,Nebraska,Jacobberg,73073,6668
customer_104223,Lori Stone,48386674869,alyssagill@example.net,Alaska,Port Joshua,26178,8333
customer_104224,Andrew Mcgee,39719658029,alyssa90@example.com,Hawaii,Huntville,59211,6603
customer_104225,David Wilson MD,25591028303,michael49@example.com,Colorado,Rileymouth,26704,1261
customer_104226,Shirley Garcia,40950670842,saracarr@example.org,Alabama,Stewartfort,19566,325
customer_104227,Mr. Randy Scott,40142531348,laura25@example.org,Colorado,Jamesshire,23157,4385
customer_104228,Kimberly Sullivan,49652352863,rodriguezbruce@example.com,Michigan,East Christineport,41628,1441
customer_104229,Melanie Choi,20381371246,shawkins@example.org,Idaho,East Brianchester,52214,5535
customer_104230,Charles Olsen,39784479455,kimberly23@example.com,Wyoming,Harrisbury,51297,2470
customer_104231,Valerie Henry,72415157133,kenneth94@example.net,Massachusetts,Huntfurt,11239,6656
customer_104232,Alexandra Hunter,45525047943,tblake@example.net,Alaska,East Johnmouth,75690,3487
customer_104233,Adam Strong,27593098817,mmichael@example.org,Pennsylvania,Youngport,57696,8748
customer_104234,Lynn Rose,67283493227,smckenzie@example.org,Kentucky,Katiestad,26174,6853
customer_104235,Johnny Clark,85510687390,ewright@example.com,Indiana,West Racheltown,79030,1535
customer_104236,Ryan Nielsen,79638694165,angelahogan@example.net,Louisiana,North Ronaldbury,56689,6423
customer_104237,Kayla Cochran,83836338672,brendafrost@example.org,Massachusetts,Allenshire,74431,4755
customer_104238,Mr. Brian Jones,82494628975,howellkaren@example.net,Delaware,Millerville,42006,8592
customer_104239,Anthony Walker,34727505089,castillotina@example.org,Illinois,Williamsonberg,28626,8976
customer_104240,Kayla Hartman,76305829277,jennifersanders@example.org,Oregon,Davisberg,25226,3021
customer_104241,Christopher Walker,67104537411,charles90@example.org,Wisconsin,Tristanmouth,49311,1985
customer_104242,Debra Hernandez,80415732038,roy86@example.org,New Hampshire,New Ericstad,58205,3413
customer_104243,Deanna Ford,89576832723,reynoldskevin@example.org,North Dakota,New Catherine,38242,6796
customer_104244,Jonathan Trujillo,40289205019,peter69@example.net,Wyoming,Thompsonport,9992,2086
customer_104245,Cynthia Oliver,61335617262,graydorothy@example.com,Ohio,Thomasport,57500,993
customer_104246,Paige Atkins,23603216138,fblack@example.com,Maine,North Catherine,67070,5628
customer_104247,Maria Mosley,23151220153,dbarry@example.org,Arizona,Port Rachelside,53444,9871
customer_104248,Stacy Vance,60064764856,wigginsfrank@example.com,Kansas,West Seanborough,82767,9796
customer_104249,Shawn Buchanan,21084103280,suzanne01@example.org,Rhode Island,Allenhaven,56774,9803
customer_104250,Kathleen Carr,78632808576,rglenn@example.org,Arkansas,South Dianetown,75269,3631
customer_104251,Megan Moss,79936215093,patricksaunders@example.com,Kentucky,Hooverview,26982,2875
customer_104252,Jaclyn Ibarra,54122001180,sandradyer@example.com,Tennessee,Lake Eric,79186,7568
customer_104253,Sara Barnes,42920988622,jesse72@example.org,Nebraska,North Karenburgh,85383,3067
customer_104254,Ryan Smith,41166499276,meyerheather@example.com,Colorado,New Timothyview,40240,1262
customer_104255,Joel Hancock,79746080803,znewton@example.org,Florida,Sheilachester,27359,2335
customer_104256,Larry Clark,35925124983,watsondiane@example.org,Washington,East Karentown,16505,5502
customer_104257,Matthew Baldwin,75186484384,jessebailey@example.net,Rhode Island,New Julie,33057,2489
customer_104258,Wendy Campbell,40012346309,jeremy30@example.net,Hawaii,South Chelsea,47398,4647
customer_104259,Stacey Carter,92466715067,keith78@example.org,Hawaii,Port Michaelborough,53572,3593
customer_104260,Jennifer Campbell,91099335158,floresdana@example.org,West Virginia,New Grant,90906,8548
customer_104261,Frederick Rasmussen,67751626475,vmoyer@example.com,Mississippi,Lake Stephanieland,17292,3034
customer_104262,Taylor Mccullough,15103129649,cobblisa@example.net,Illinois,East Jaimeton,85616,5411
customer_104263,Sean Graham,92971729574,curtis72@example.net,Arizona,Janicetown,7831,3185
customer_104264,Jessica Hughes,33115762020,mossjessica@example.com,Alabama,North Deanna,9456,3320
customer_104265,Shannon Green,20255078710,jennifertran@example.net,North Carolina,Port Joechester,67533,9860
customer_104266,Daniel Harrell,20970230666,matthewsbrian@example.net,Pennsylvania,New Anne,40936,9975
customer_104267,Samantha Fields,13591734720,hallyvette@example.org,Montana,East Charlesbury,25487,3561
customer_104268,Eric Collier,34735308639,qdavis@example.com,Maryland,Patrickshire,99444,3036
customer_104269,Justin Wagner MD,55823715330,vharrison@example.org,Idaho,Colemanport,20812,9033
customer_104270,Andrew Levy,48137109001,patrick19@example.com,Missouri,Michelleville,98428,8933
customer_104271,Melanie Holland,78564308874,james28@example.net,New Hampshire,North Heather,24665,209
customer_104272,Eric Clark,93547935433,brenda05@example.com,Mississippi,South Kimberlymouth,34527,5616
customer_104273,Julie Walters,62288459801,katherinelyons@example.net,Nevada,Lake Ginabury,6375,5725
customer_104274,David Oliver,62972881200,zsimmons@example.com,Kentucky,Morrisstad,46838,7842
customer_104275,Melissa Franco,11767935403,ryan73@example.net,Indiana,South Sherrychester,84669,5069
customer_104276,John Fletcher,11249404119,janice77@example.net,South Carolina,Peterchester,63032,3177
customer_104277,Miss Alexandra Bryant DVM,48579869580,mtapia@example.net,Georgia,Kathleenberg,64114,3805
customer_104278,Danielle Allen,16964061325,ryork@example.com,Wyoming,Cherylburgh,10977,9231
customer_104279,Cynthia Robertson,88862233057,daniel95@example.org,Kansas,Wilsonport,86994,5553
customer_104280,Brian Scott,46170511411,dstuart@example.com,Wisconsin,East Crystalview,45037,7202
customer_104281,Robert Washington,41847453549,amandajennings@example.net,Michigan,West Pamela,11298,603
customer_104282,Katherine Eaton,29026369669,bruce52@example.com,North Carolina,Debraville,24944,1527
customer_104283,Karla Alvarado,99059823795,keithrose@example.org,Maine,Richardville,62486,3850
customer_104284,Diana Harris,42109661571,paulamurphy@example.org,Ohio,Maynardmouth,40432,1469
customer_104285,Paula Daniels,79772462061,alvarezjared@example.org,Vermont,East Kevin,29640,5212
customer_104286,Joshua Burnett,16046213814,herrerakenneth@example.net,North Dakota,Michaelside,49490,3805
customer_104287,Jason Bowers,27626450443,victoria46@example.net,New York,Lake Nicholas,92259,6609
customer_104288,Nathan Smith,50186658584,petercurtis@example.org,Utah,Lauraview,61732,4502
customer_104289,Emma Garcia,44250109571,cindy30@example.org,West Virginia,Tarafurt,3598,1586
customer_104290,Martin Hogan,98643795644,kennedylynn@example.net,Alabama,New Justin,91450,8178
customer_104291,Adam Harrington,55506333369,upaul@example.org,Hawaii,New David,15558,5232
customer_104292,Stephen Ruiz PhD,20499478299,smithnathaniel@example.com,Tennessee,New Paulmouth,78003,2062
customer_104293,Darlene Brewer,94662623520,walshlaura@example.com,Hawaii,Davischester,48626,8761
customer_104294,Andrew Burns,57843862172,andersonlisa@example.com,Georgia,Westmouth,50144,655
customer_104295,Diane Gonzalez,68961268009,ovargas@example.com,Nebraska,Walkerberg,32200,5723
customer_104296,Paul Mcdaniel,84180887415,toddhoward@example.org,Mississippi,Mcdonaldbury,26952,3788
customer_104297,Mrs. Tracy Crawford,77239124599,tramirez@example.net,Illinois,West Anthony,78080,6862
customer_104298,Robert Becker,76941908079,ginasmith@example.net,Florida,Lake Tommyton,2145,7151
customer_104299,Bradley Tanner,71752687451,wolflaurie@example.com,Wyoming,Michaelbury,82600,5806
customer_104300,Jennifer Ortiz,12216770604,zwheeler@example.net,West Virginia,North Amytown,98703,1404
customer_104301,Elaine Williams,28284760265,boothluis@example.com,New York,West Johnchester,58764,2926
customer_104302,Tammy Sherman,81325385053,christophercherry@example.net,North Carolina,South Tiffanymouth,65418,2400
customer_104303,John Oconnor,47952308568,tcompton@example.org,West Virginia,North Williamview,2177,6447
customer_104304,Eric Young,65353732472,bryanbolton@example.com,New Mexico,West Eric,89848,4868
customer_104305,Emily Valdez,81842036556,pbanks@example.net,North Dakota,Shaneville,32855,195
customer_104306,Amber Eaton,37661139011,luis91@example.com,Florida,Peckville,55052,9447
customer_104307,Andrew Martinez,77391908234,mariesmith@example.net,Indiana,New Lindsay,69401,8251
customer_104308,Ronnie Diaz,42075438728,wwashington@example.net,Mississippi,Lake Maria,66769,4635
customer_104309,Thomas Keith,19500054532,kristina82@example.org,Illinois,Espinozashire,24707,9352
customer_104310,Summer Thompson,73801316177,michaelrobertson@example.org,New York,Howellview,98098,9924
customer_104311,Todd Miles,36074784590,steven64@example.com,Maryland,Ortizchester,76830,5803
customer_104312,Joan Thomas,89036779013,gdavis@example.net,North Carolina,East Karen,46659,6840
customer_104313,Alexis Vasquez,55516276077,ruizthomas@example.org,Virginia,Edwardsville,54289,1503
customer_104314,Nicole Walker,25692370562,anthonylawrence@example.net,Wyoming,Martinezmouth,58776,2450
customer_104315,Shelly Jefferson,28408744963,michaelclark@example.com,Massachusetts,Louisshire,14507,7518
customer_104316,Cassandra Garcia,25342619132,monique38@example.org,Tennessee,Brownside,20801,3180
customer_104317,Robert Harvey,83403884382,markochoa@example.org,Delaware,West Melissaburgh,19594,2038
customer_104318,Thomas White,78474459302,robin18@example.org,Washington,Briggsport,50685,4935
customer_104319,Alexandra Huang,95030742161,normanryan@example.org,Virginia,Port Dawnfurt,85058,3127
customer_104320,Kevin Fuller,71251144892,holly22@example.net,Montana,Jessicachester,55181,2746
customer_104321,Jaime Sanchez,16359938844,michael03@example.org,Alabama,East Lisatown,14737,3805
customer_104322,Carolyn Adams,19578112860,wbryan@example.net,Connecticut,New Carlaport,94564,7248
customer_104323,Sharon Martinez,30400715841,dlloyd@example.net,Virginia,Katherinemouth,3951,2234
customer_104324,Tony Gross,40803780527,adamscynthia@example.org,New Jersey,Lake Kristenmouth,95859,3898
customer_104325,Robert Lam,42705931309,xerickson@example.net,Ohio,West Dawn,89380,2823
customer_104326,James Chang,25523197107,whiteashlee@example.org,Delaware,Williamsmouth,79934,1740
customer_104327,Melissa Scott,46691264223,keithjohnson@example.org,Louisiana,Matthewhaven,81034,4057
customer_104328,Alyssa Carroll,16703804399,smithbecky@example.org,Ohio,East Saraton,81221,6893
customer_104329,Misty Gonzalez,84413479975,nprice@example.org,Delaware,East Amyton,22708,3146
customer_104330,Steven Marshall,68237750675,barberjohn@example.com,Arkansas,North Traciebury,90661,9741
customer_104331,Lauren Cameron,44550429548,lhamilton@example.com,Hawaii,Lake Rachel,78538,180
customer_104332,Kelly Lee,47098598208,harrischris@example.org,Arkansas,North Dianamouth,13449,6698
customer_104333,Cynthia Baker,13489237862,natalieharvey@example.com,Connecticut,Wardhaven,9210,1435
customer_104334,Alexander Horton,82052248324,uwolfe@example.com,Missouri,Alicialand,37061,7091
customer_104335,Katrina Miller,21920329614,davidhatfield@example.org,Tennessee,South Deanna,33657,3440
customer_104336,Adam Diaz,79615337962,hrussell@example.com,South Dakota,New Shirleymouth,9388,5177
customer_104337,Michael Castro,26441466016,victoriamason@example.net,Mississippi,Charlesmouth,19010,1028
customer_104338,Robert Martin,97725226148,michaelhowell@example.com,Arizona,New Michellechester,59816,363
customer_104339,Abigail Roberts,98756457425,egray@example.org,Hawaii,New Christopherfurt,56812,8776
customer_104340,Matthew Adams,71779904329,brownjill@example.com,Kansas,Alexanderport,47625,9574
customer_104341,Shawn Scott,77436976109,tburns@example.org,Tennessee,West Lori,62020,1781
customer_104342,Christopher Kelly,80915906184,marcus82@example.net,Georgia,Madisonside,58902,3172
customer_104343,Joseph Williams,74342830475,stevenbarajas@example.com,North Carolina,East Gina,18705,141
customer_104344,Dr. Jose Taylor PhD,38972502428,istewart@example.com,New York,North Alison,83058,2856
customer_104345,Laura Campbell,73223345250,ramossamantha@example.com,Arizona,East Brandiside,26285,8570
customer_104346,Lindsay Miller,51711589156,ttaylor@example.org,Tennessee,Davisfurt,97519,6523
customer_104347,Renee Dillon,28540772058,deanjennifer@example.org,North Dakota,East Ashleyview,56675,8794
customer_104348,Joseph Johnson,84368881729,thomasstevens@example.net,West Virginia,Hernandeztown,31151,6600
customer_104349,Brian Dominguez,87718486177,samuelwelch@example.org,Hawaii,North Sarah,40288,7800
customer_104350,Brad Harris,94701413193,cjones@example.com,North Dakota,Guerreroborough,68375,642
